episode,qlearning_reward,qlearning_length,qlearning_success,qlearning_eps,prospect_reward,prospect_length,prospect_success,prospect_eps,sarsa_reward,sarsa_length,sarsa_success,sarsa_eps,double_q_reward,double_q_length,double_q_success,double_q_eps,ucb_reward,ucb_length,ucb_success,ucb_eps,expected_sarsa_reward,expected_sarsa_length,expected_sarsa_success,expected_sarsa_eps
11386,-144.8837,180,0,0.010000,-144.0447,180,0,0.010000,-144.6786,180,0,0.010000,-144.1611,180,0,0.010000,-119.6293,149,0,0.000000,-144.6956,180,0,0.010000
11387,-144.8693,180,0,0.010000,-144.0288,180,0,0.010000,-144.6190,180,0,0.010000,-144.1939,180,0,0.010000,31.6809,60,1,0.000000,-144.6702,180,0,0.010000
11388,-144.6199,180,0,0.010000,-144.0323,180,0,0.010000,-144.6629,180,0,0.010000,-144.1569,180,0,0.010000,36.4896,54,1,0.000000,-144.7226,180,0,0.010000
11389,-144.8384,180,0,0.010000,-144.0323,180,0,0.010000,-144.6404,180,0,0.010000,-144.5337,180,0,0.010000,-111.6297,139,0,0.000000,-144.7294,180,0,0.010000
11390,-144.8731,180,0,0.010000,-144.0333,180,0,0.010000,-144.5776,180,0,0.010000,-144.4049,180,0,0.010000,43.7352,45,1,0.000000,-144.7570,180,0,0.010000
11391,-144.8634,180,0,0.010000,-144.0288,180,0,0.010000,-144.5596,180,0,0.010000,-144.7301,180,0,0.010000,-3.5083,104,1,0.000000,-144.6602,180,0,0.010000
11392,-144.8609,180,0,0.010000,-144.0323,180,0,0.010000,-144.6326,180,0,0.010000,-144.2865,180,0,0.010000,-5.2132,106,1,0.000000,-144.8230,180,0,0.010000
11393,-144.8466,180,0,0.010000,-144.0397,180,0,0.010000,-144.6162,180,0,0.010000,-144.3008,180,0,0.010000,52.5736,34,1,0.000000,-144.7725,180,0,0.010000
11394,-144.7851,180,0,0.010000,-144.0288,180,0,0.010000,-144.6839,180,0,0.010000,-144.1582,180,0,0.010000,-144.4991,180,0,0.000000,-144.7377,180,0,0.010000
11395,-144.6793,180,0,0.010000,-144.0362,180,0,0.010000,-144.7525,180,0,0.010000,-144.1835,180,0,0.010000,50.1793,37,1,0.000000,-144.6817,180,0,0.010000
11396,-144.8596,180,0,0.010000,-144.0288,180,0,0.010000,-144.5930,180,0,0.010000,-144.6441,180,0,0.010000,21.2578,73,1,0.000000,-144.7689,180,0,0.010000
11397,-144.7808,180,0,0.010000,-144.0288,180,0,0.010000,-144.5935,180,0,0.010000,-144.2026,180,0,0.010000,36.4664,54,1,0.000000,-144.7203,180,0,0.010000
11398,-144.8397,180,0,0.010000,-144.0392,180,0,0.010000,-144.6877,180,0,0.010000,-144.7101,180,0,0.010000,49.3684,38,1,0.000000,-144.7009,180,0,0.010000
11399,-144.7537,180,0,0.010000,-144.0323,180,0,0.010000,-144.6930,180,0,0.010000,-144.1537,180,0,0.010000,45.3500,43,1,0.000000,-144.6914,180,0,0.010000
11400,-144.6656,180,0,0.010000,-144.0299,180,0,0.010000,-144.6735,180,0,0.010000,-144.1454,180,0,0.010000,-144.4400,180,0,0.000000,-144.7203,180,0,0.010000
11401,-144.6185,180,0,0.010000,-144.0288,180,0,0.010000,-144.7355,180,0,0.010000,-144.1618,180,0,0.010000,50.9624,36,1,0.000000,-144.7400,180,0,0.010000
11402,-144.7465,180,0,0.010000,-144.0383,180,0,0.010000,-144.7975,180,0,0.010000,-144.1516,180,0,0.010000,34.0805,57,1,0.000000,-144.7105,180,0,0.010000
11403,-144.7687,180,0,0.010000,-144.0362,180,0,0.010000,-144.7798,180,0,0.010000,-144.6868,180,0,0.010000,44.5445,44,1,0.000000,-144.7736,180,0,0.010000
11404,-144.8235,180,0,0.010000,-144.0288,180,0,0.010000,-144.5897,180,0,0.010000,-144.1680,180,0,0.010000,30.0333,62,1,0.000000,-144.7570,180,0,0.010000
11405,-144.9121,180,0,0.010000,-144.0288,180,0,0.010000,-144.5355,180,0,0.010000,-144.6551,180,0,0.010000,43.7151,45,1,0.000000,-144.7729,180,0,0.010000
11406,-144.8194,180,0,0.010000,-144.0354,180,0,0.010000,-144.7525,180,0,0.010000,-144.1861,180,0,0.010000,46.1190,42,1,0.000000,-144.6885,180,0,0.010000
11407,-144.7704,180,0,0.010000,-144.0320,180,0,0.010000,-144.5986,180,0,0.010000,-144.1590,180,0,0.010000,27.6827,65,1,0.000000,-144.7701,180,0,0.010000
11408,-144.7317,180,0,0.010000,-144.0288,180,0,0.010000,-144.7439,180,0,0.010000,-144.2224,180,0,0.010000,53.4065,33,1,0.000000,-144.6742,180,0,0.010000
11409,-144.7616,180,0,0.010000,-144.0368,180,0,0.010000,-144.5883,180,0,0.010000,-144.1538,180,0,0.010000,44.5424,44,1,0.000000,-144.7273,180,0,0.010000
11410,-144.7273,180,0,0.010000,-144.0288,180,0,0.010000,-144.7404,180,0,0.010000,-144.4355,180,0,0.010000,50.9688,36,1,0.000000,-144.7149,180,0,0.010000
11411,-144.7868,180,0,0.010000,-144.0392,180,0,0.010000,-144.6419,180,0,0.010000,-144.3729,180,0,0.010000,56.5980,29,1,0.000000,-144.7164,180,0,0.010000
11412,-144.8629,180,0,0.010000,-144.0288,180,0,0.010000,-144.5685,180,0,0.010000,-144.1684,180,0,0.010000,52.5829,34,1,0.000000,-144.7001,180,0,0.010000
11413,-144.7416,180,0,0.010000,-144.0299,180,0,0.010000,-144.6737,180,0,0.010000,-144.2736,180,0,0.010000,42.9184,46,1,0.000000,-144.7472,180,0,0.010000
11414,-144.7912,180,0,0.010000,-144.0362,180,0,0.010000,-144.5912,180,0,0.010000,-144.1509,180,0,0.010000,25.2368,68,1,0.000000,-144.7494,180,0,0.010000
11415,-144.8101,180,0,0.010000,-144.0299,180,0,0.010000,-144.6596,180,0,0.010000,-144.6808,180,0,0.010000,20.4340,74,1,0.000000,-0.4729,100,1,0.010000
11416,-144.8603,180,0,0.010000,-144.0323,180,0,0.010000,-144.6817,180,0,0.010000,-144.7280,180,0,0.010000,52.5662,34,1,0.000000,-144.7457,180,0,0.010000
11417,-144.8517,180,0,0.010000,-144.0299,180,0,0.010000,-144.6226,180,0,0.010000,-144.6786,180,0,0.010000,42.1296,47,1,0.000000,-110.9737,138,0,0.010000
11418,-144.7978,180,0,0.010000,-144.0299,180,0,0.010000,-144.6658,180,0,0.010000,-144.6171,180,0,0.010000,55.7905,30,1,0.000000,-144.7599,180,0,0.010000
11419,-144.7589,180,0,0.010000,-144.0309,180,0,0.010000,-144.7428,180,0,0.010000,-144.7829,180,0,0.010000,52.5662,34,1,0.000000,-144.7535,180,0,0.010000
11420,-144.8273,180,0,0.010000,-144.0357,180,0,0.010000,-144.6306,180,0,0.010000,-144.5529,180,0,0.010000,46.1459,42,1,0.000000,-144.7124,180,0,0.010000
11421,-144.7402,180,0,0.010000,-144.0362,180,0,0.010000,-144.5609,180,0,0.010000,-144.6788,180,0,0.010000,41.3154,48,1,0.000000,-144.7451,180,0,0.010000
11422,-144.8223,180,0,0.010000,-144.0323,180,0,0.010000,-144.7670,180,0,0.010000,-144.6915,180,0,0.010000,46.9266,41,1,0.000000,-144.7651,180,0,0.010000
11423,-144.7535,180,0,0.010000,-144.0407,180,0,0.010000,-144.5329,180,0,0.010000,-144.7124,180,0,0.010000,39.7023,50,1,0.000000,-144.6856,180,0,0.010000
11424,-144.8804,180,0,0.010000,-144.0383,180,0,0.010000,-144.6799,180,0,0.010000,-144.6315,180,0,0.010000,37.2737,53,1,0.000000,-144.6746,180,0,0.010000
11425,-144.8366,180,0,0.010000,-144.0288,180,0,0.010000,-144.6118,180,0,0.010000,-144.5213,180,0,0.010000,24.4361,69,1,0.000000,-144.7208,180,0,0.010000
11426,-144.8067,180,0,0.010000,-144.0299,180,0,0.010000,-144.6623,180,0,0.010000,-144.6305,180,0,0.010000,44.5611,44,1,0.000000,-144.7630,180,0,0.010000
11427,-144.8066,180,0,0.010000,-144.0397,180,0,0.010000,-144.6257,180,0,0.010000,-144.6195,180,0,0.010000,51.7547,35,1,0.000000,-144.6881,180,0,0.010000
11428,-144.8493,180,0,0.010000,-144.0357,180,0,0.010000,-144.6177,180,0,0.010000,-144.6182,180,0,0.010000,46.1341,42,1,0.000000,-144.7052,180,0,0.010000
11429,-144.8994,180,0,0.010000,-144.0323,180,0,0.010000,-144.7059,180,0,0.010000,-144.6355,180,0,0.010000,39.6920,50,1,0.000000,-144.6343,180,0,0.010000
11430,-144.8735,180,0,0.010000,-144.0545,180,0,0.010000,-144.6310,180,0,0.010000,-144.7385,180,0,0.010000,42.1059,47,1,0.000000,-144.7268,180,0,0.010000
11431,-144.8554,180,0,0.010000,-144.0407,180,0,0.010000,-144.6593,180,0,0.010000,-144.7591,180,0,0.010000,50.1583,37,1,0.000000,-144.7665,180,0,0.010000
11432,-144.7255,180,0,0.010000,-144.0288,180,0,0.010000,-144.5883,180,0,0.010000,-144.7119,180,0,0.010000,47.7425,40,1,0.000000,-144.7171,180,0,0.010000
11433,-144.8355,180,0,0.010000,-144.0288,180,0,0.010000,-144.7200,180,0,0.010000,-144.6927,180,0,0.010000,34.0733,57,1,0.000000,-144.7308,180,0,0.010000
11434,-144.8131,180,0,0.010000,-144.0323,180,0,0.010000,-144.6098,180,0,0.010000,-144.6456,180,0,0.010000,27.6813,65,1,0.000000,-144.7282,180,0,0.010000
11435,-144.7686,180,0,0.010000,-144.0407,180,0,0.010000,-144.6618,180,0,0.010000,-144.6632,180,0,0.010000,41.2944,48,1,0.000000,-144.7144,180,0,0.010000
11436,-144.6447,180,0,0.010000,-144.0333,180,0,0.010000,-144.5578,180,0,0.010000,-144.6936,180,0,0.010000,13.2063,83,1,0.000000,-144.7858,180,0,0.010000
11437,-144.7302,180,0,0.010000,-144.0418,180,0,0.010000,-144.7340,180,0,0.010000,-144.6722,180,0,0.010000,37.2787,53,1,0.000000,-144.7970,180,0,0.010000
11438,-144.7548,180,0,0.010000,-144.0288,180,0,0.010000,-144.6430,180,0,0.010000,-144.7135,180,0,0.010000,32.4847,59,1,0.000000,-144.7460,180,0,0.010000
11439,-144.7213,180,0,0.010000,-144.0383,180,0,0.010000,-144.6289,180,0,0.010000,-144.7127,180,0,0.010000,47.7504,40,1,0.000000,-144.7791,180,0,0.010000
11440,-144.7691,180,0,0.010000,-144.0288,180,0,0.010000,-144.6191,180,0,0.010000,-144.6388,180,0,0.010000,30.0462,62,1,0.000000,-144.7851,180,0,0.010000
11441,-144.8195,180,0,0.010000,-144.0299,180,0,0.010000,-144.6826,180,0,0.010000,-144.7225,180,0,0.010000,-113.9667,142,0,0.000000,-144.6995,180,0,0.010000
11442,-144.7766,180,0,0.010000,-144.0288,180,0,0.010000,-144.5943,180,0,0.010000,-144.6795,180,0,0.010000,44.5438,44,1,0.000000,-144.6705,180,0,0.010000
11443,-144.7266,180,0,0.010000,-144.0299,180,0,0.010000,-122.9635,153,0,0.010000,-144.6823,180,0,0.010000,45.3589,43,1,0.000000,-144.6456,180,0,0.010000
11444,-144.7155,180,0,0.010000,-144.0383,180,0,0.010000,-144.6319,180,0,0.010000,-144.7707,180,0,0.010000,43.7352,45,1,0.000000,-144.7380,180,0,0.010000
11445,-144.7370,180,0,0.010000,-144.0397,180,0,0.010000,-144.5713,180,0,0.010000,-144.6818,180,0,0.010000,-113.9741,142,0,0.000000,-144.7187,180,0,0.010000
11446,-144.7486,180,0,0.010000,-144.0471,180,0,0.010000,-144.5724,180,0,0.010000,-144.6626,180,0,0.010000,51.7831,35,1,0.000000,-144.7055,180,0,0.010000
11447,-144.6665,180,0,0.010000,-144.0323,180,0,0.010000,-144.6040,180,0,0.010000,-144.6987,180,0,0.010000,52.5736,34,1,0.000000,-144.7393,180,0,0.010000
11448,-144.7777,180,0,0.010000,-144.0397,180,0,0.010000,-144.6458,180,0,0.010000,-144.6663,180,0,0.010000,-120.4748,150,0,0.000000,-144.7509,180,0,0.010000
11449,-144.6841,180,0,0.010000,-144.0288,180,0,0.010000,-144.5128,180,0,0.010000,-144.7016,180,0,0.010000,46.9330,41,1,0.000000,-144.7329,180,0,0.010000
11450,-144.7101,180,0,0.010000,-144.0288,180,0,0.010000,-144.6008,180,0,0.010000,-144.7389,180,0,0.010000,47.7302,40,1,0.000000,-144.7844,180,0,0.010000
11451,-144.7519,180,0,0.010000,-144.0407,180,0,0.010000,-144.5360,180,0,0.010000,-144.6514,180,0,0.010000,55.0006,31,1,0.000000,-144.7388,180,0,0.010000
11452,-144.6895,180,0,0.010000,-144.0392,180,0,0.010000,-144.6442,180,0,0.010000,-144.6871,180,0,0.010000,46.1549,42,1,0.000000,-144.7889,180,0,0.010000
11453,-144.7098,180,0,0.010000,-144.0413,180,0,0.010000,-144.7022,180,0,0.010000,-144.7048,180,0,0.010000,47.7562,40,1,0.000000,-144.7497,180,0,0.010000
11454,-144.6929,180,0,0.010000,-144.0323,180,0,0.010000,-144.6539,180,0,0.010000,-144.6615,180,0,0.010000,46.9550,41,1,0.000000,-144.7805,180,0,0.010000
11455,-144.8807,180,0,0.010000,-144.0299,180,0,0.010000,-144.7436,180,0,0.010000,-144.6592,180,0,0.010000,48.5548,39,1,0.000000,-144.8689,180,0,0.010000
11456,-144.6907,180,0,0.010000,-144.0362,180,0,0.010000,-144.7400,180,0,0.010000,-144.7098,180,0,0.010000,53.3805,33,1,0.000000,-144.7869,180,0,0.010000
11457,-144.7219,180,0,0.010000,-144.0323,180,0,0.010000,-144.6862,180,0,0.010000,-144.7117,180,0,0.010000,52.5793,34,1,0.000000,-144.7524,180,0,0.010000
11458,-144.7094,180,0,0.010000,-144.0299,180,0,0.010000,-144.7176,180,0,0.010000,-144.6137,180,0,0.010000,30.8669,61,1,0.000000,-144.7975,180,0,0.010000
11459,-144.7810,180,0,0.010000,-144.0333,180,0,0.010000,-144.7295,180,0,0.010000,-144.6964,180,0,0.010000,-144.4842,180,0,0.000000,-144.7593,180,0,0.010000
11460,-144.6264,180,0,0.010000,-144.0288,180,0,0.010000,-144.5665,180,0,0.010000,-144.6920,180,0,0.010000,-125.9695,157,0,0.000000,-144.7153,180,0,0.010000
11461,-144.9020,180,0,0.010000,-144.0288,180,0,0.010000,-144.5802,180,0,0.010000,-144.6737,180,0,0.010000,32.4491,59,1,0.000000,-144.6956,180,0,0.010000
11462,-144.8589,180,0,0.010000,-144.0333,180,0,0.010000,-144.7867,180,0,0.010000,-144.6839,180,0,0.010000,-144.4924,180,0,0.000000,-144.6867,180,0,0.010000
11463,-144.8780,180,0,0.010000,-144.0288,180,0,0.010000,-144.8559,180,0,0.010000,-144.7067,180,0,0.010000,26.0582,67,1,0.000000,-144.7171,180,0,0.010000
11464,-144.8671,180,0,0.010000,-144.0288,180,0,0.010000,-144.7324,180,0,0.010000,-144.6199,180,0,0.010000,43.7465,45,1,0.000000,-144.7164,180,0,0.010000
11465,-144.9030,180,0,0.010000,-144.0466,180,0,0.010000,-144.5811,180,0,0.010000,-144.6709,180,0,0.010000,43.7186,45,1,0.000000,-144.7369,180,0,0.010000
11466,-144.9475,180,0,0.010000,-144.0288,180,0,0.010000,-144.8045,180,0,0.010000,-144.6618,180,0,0.010000,27.6186,65,1,0.000000,-144.6601,180,0,0.010000
11467,-144.9137,180,0,0.010000,-144.0309,180,0,0.010000,-144.5845,180,0,0.010000,-144.6734,180,0,0.010000,39.6867,50,1,0.000000,-144.7120,180,0,0.010000
11468,-144.9254,180,0,0.010000,-144.0362,180,0,0.010000,-144.5427,180,0,0.010000,-144.6759,180,0,0.010000,41.3053,48,1,0.000000,-144.7048,180,0,0.010000
11469,-144.8670,180,0,0.010000,-144.0362,180,0,0.010000,-144.5406,180,0,0.010000,-144.6624,180,0,0.010000,35.6979,55,1,0.000000,-144.7543,180,0,0.010000
11470,-144.8757,180,0,0.010000,-144.0299,180,0,0.010000,-144.5731,180,0,0.010000,-144.7329,180,0,0.010000,-144.4505,180,0,0.000000,-97.3388,121,0,0.010000
11471,-144.7133,180,0,0.010000,-144.0418,180,0,0.010000,-144.6370,180,0,0.010000,-144.7073,180,0,0.010000,50.1647,37,1,0.000000,-144.7795,180,0,0.010000
11472,-144.9254,180,0,0.010000,-144.0457,180,0,0.010000,-144.6322,180,0,0.010000,-144.6845,180,0,0.010000,55.8239,30,1,0.000000,-144.7895,180,0,0.010000
11473,-144.6906,180,0,0.010000,-144.0309,180,0,0.010000,-144.6894,180,0,0.010000,-144.6804,180,0,0.010000,56.5980,29,1,0.000000,-144.7582,180,0,0.010000
11474,-144.9011,180,0,0.010000,-144.0362,180,0,0.010000,-144.6151,180,0,0.010000,-144.6212,180,0,0.010000,49.3433,38,1,0.000000,-144.7123,180,0,0.010000
11475,-144.9035,180,0,0.010000,-144.0288,180,0,0.010000,-144.5291,180,0,0.010000,-144.6682,180,0,0.010000,46.1264,42,1,0.000000,-144.6722,180,0,0.010000
11476,-144.9340,180,0,0.010000,-144.0299,180,0,0.010000,-144.6634,180,0,0.010000,-144.7101,180,0,0.010000,44.5094,44,1,0.000000,-144.7512,180,0,0.010000
11477,-144.6846,180,0,0.010000,-144.0397,180,0,0.010000,-144.7706,180,0,0.010000,-144.6896,180,0,0.010000,44.5099,44,1,0.000000,-144.7603,180,0,0.010000
11478,-144.6829,180,0,0.010000,-144.0362,180,0,0.010000,-144.6476,180,0,0.010000,-144.6769,180,0,0.010000,51.7820,35,1,0.000000,-144.6936,180,0,0.010000
11479,-144.6880,180,0,0.010000,-144.0288,180,0,0.010000,-144.8200,180,0,0.010000,-144.6922,180,0,0.010000,51.7700,35,1,0.000000,-144.7603,180,0,0.010000
11480,-144.7925,180,0,0.010000,-144.0436,180,0,0.010000,-144.6414,180,0,0.010000,-144.6760,180,0,0.010000,-144.4976,180,0,0.000000,-144.7373,180,0,0.010000
11481,-144.7044,180,0,0.010000,-144.0288,180,0,0.010000,-144.6252,180,0,0.010000,-144.7367,180,0,0.010000,39.7060,50,1,0.000000,-144.7503,180,0,0.010000
11482,-144.8382,180,0,0.010000,-144.0362,180,0,0.010000,-144.5997,180,0,0.010000,-144.7150,180,0,0.010000,30.8701,61,1,0.000000,-144.7247,180,0,0.010000
11483,-144.6998,180,0,0.010000,-144.0333,180,0,0.010000,-144.5798,180,0,0.010000,-144.6545,180,0,0.010000,39.7146,50,1,0.000000,-144.7467,180,0,0.010000
11484,-144.7234,180,0,0.010000,-144.0373,180,0,0.010000,-144.6968,180,0,0.010000,-144.7464,180,0,0.010000,46.1151,42,1,0.000000,-144.7167,180,0,0.010000
11485,-144.7049,180,0,0.010000,-144.0299,180,0,0.010000,-144.7280,180,0,0.010000,-144.6506,180,0,0.010000,45.3576,43,1,0.000000,-144.7137,180,0,0.010000
11486,-144.7292,180,0,0.010000,-144.0309,180,0,0.010000,-144.6993,180,0,0.010000,-144.6794,180,0,0.010000,49.3433,38,1,0.000000,-144.7597,180,0,0.010000
11487,-144.7944,180,0,0.010000,-144.0333,180,0,0.010000,-144.7127,180,0,0.010000,-144.7002,180,0,0.010000,44.5431,44,1,0.000000,-144.7340,180,0,0.010000
11488,-144.7739,180,0,0.010000,-144.0288,180,0,0.010000,-144.6648,180,0,0.010000,-144.7233,180,0,0.010000,50.1435,37,1,0.000000,-144.7288,180,0,0.010000
11489,-144.7158,180,0,0.010000,-144.0323,180,0,0.010000,-144.7446,180,0,0.010000,-144.6831,180,0,0.010000,36.4770,54,1,0.000000,-144.6901,180,0,0.010000
11490,-144.6981,180,0,0.010000,-144.0333,180,0,0.010000,-144.6424,180,0,0.010000,-144.6287,180,0,0.010000,45.3690,43,1,0.000000,-144.7152,180,0,0.010000
11491,-144.7440,180,0,0.010000,-144.0436,180,0,0.010000,-144.6936,180,0,0.010000,-144.6893,180,0,0.010000,51.7586,35,1,0.000000,-144.7413,180,0,0.010000
11492,-144.8266,180,0,0.010000,-144.0471,180,0,0.010000,19.6597,75,1,0.010000,-144.6591,180,0,0.010000,47.7681,40,1,0.000000,-144.7641,180,0,0.010000
11493,-144.8332,180,0,0.010000,-144.0299,180,0,0.010000,-144.6904,180,0,0.010000,-144.6980,180,0,0.010000,39.7122,50,1,0.000000,-144.7588,180,0,0.010000
11494,-144.7763,180,0,0.010000,-144.0309,180,0,0.010000,-144.6579,180,0,0.010000,-144.6645,180,0,0.010000,37.3178,53,1,0.000000,-144.7537,180,0,0.010000
11495,-144.8127,180,0,0.010000,-144.0288,180,0,0.010000,-101.1311,126,0,0.010000,-144.7378,180,0,0.010000,37.2836,53,1,0.000000,-144.7223,180,0,0.010000
11496,-144.7246,180,0,0.010000,-144.0288,180,0,0.010000,-144.5446,180,0,0.010000,-144.7553,180,0,0.010000,43.7047,45,1,0.000000,-144.7032,180,0,0.010000
11497,-144.7265,180,0,0.010000,-144.0442,180,0,0.010000,-144.7662,180,0,0.010000,-144.7549,180,0,0.010000,49.3600,38,1,0.000000,-144.7657,180,0,0.010000
11498,-144.7815,180,0,0.010000,-144.0299,180,0,0.010000,-144.7253,180,0,0.010000,-144.7384,180,0,0.010000,42.9423,46,1,0.000000,-144.7743,180,0,0.010000
11499,-144.7369,180,0,0.010000,-144.0323,180,0,0.010000,-5.8767,107,1,0.010000,-144.7165,180,0,0.010000,48.5598,39,1,0.000000,-144.7053,180,0,0.010000
11500,-144.9022,180,0,0.010000,-144.0373,180,0,0.010000,-144.7367,180,0,0.010000,-144.6832,180,0,0.010000,42.1020,47,1,0.000000,-144.7990,180,0,0.010000
11501,-144.7885,180,0,0.010000,-144.0368,180,0,0.010000,-144.6361,180,0,0.010000,-144.6889,180,0,0.010000,-144.5012,180,0,0.000000,-144.7152,180,0,0.010000
11502,-144.8193,180,0,0.010000,-144.0288,180,0,0.010000,-144.7025,180,0,0.010000,-144.6849,180,0,0.010000,42.9229,46,1,0.000000,-144.8077,180,0,0.010000
11503,-144.7061,180,0,0.010000,-144.0397,180,0,0.010000,-144.8686,180,0,0.010000,-144.7343,180,0,0.010000,47.7268,40,1,0.000000,-144.7265,180,0,0.010000
11504,-144.8667,180,0,0.010000,-144.0323,180,0,0.010000,-144.5711,180,0,0.010000,-144.7343,180,0,0.010000,47.7710,40,1,0.000000,-144.6819,180,0,0.010000
11505,-144.7850,180,0,0.010000,-144.0397,180,0,0.010000,-144.7234,180,0,0.010000,-144.6481,180,0,0.010000,50.9745,36,1,0.000000,-144.7610,180,0,0.010000
11506,-144.6986,180,0,0.010000,-144.0288,180,0,0.010000,-144.7251,180,0,0.010000,-144.6397,180,0,0.010000,34.8703,56,1,0.000000,-144.7065,180,0,0.010000
11507,-144.9037,180,0,0.010000,-144.0288,180,0,0.010000,-144.7528,180,0,0.010000,-144.6317,180,0,0.010000,45.3223,43,1,0.000000,-144.7284,180,0,0.010000
11508,-144.8616,180,0,0.010000,-144.0397,180,0,0.010000,30.1095,62,1,0.010000,-144.6660,180,0,0.010000,42.1355,47,1,0.000000,-144.7573,180,0,0.010000
11509,-144.7245,180,0,0.010000,-144.0362,180,0,0.010000,-144.6083,180,0,0.010000,-144.6885,180,0,0.010000,44.5232,44,1,0.000000,-144.6714,180,0,0.010000
11510,-144.8648,180,0,0.010000,-144.0288,180,0,0.010000,-144.7239,180,0,0.010000,-144.6446,180,0,0.010000,50.1474,37,1,0.000000,-144.7501,180,0,0.010000
11511,-144.7903,180,0,0.010000,-144.0323,180,0,0.010000,-144.6728,180,0,0.010000,-144.6977,180,0,0.010000,4.4211,94,1,0.000000,-144.6896,180,0,0.010000
11512,-144.8230,180,0,0.010000,-144.0288,180,0,0.010000,-144.7257,180,0,0.010000,-144.7423,180,0,0.010000,26.0993,67,1,0.000000,-144.7369,180,0,0.010000
11513,-144.7314,180,0,0.010000,-144.0397,180,0,0.010000,-144.7244,180,0,0.010000,-144.6832,180,0,0.010000,30.8292,61,1,0.000000,-144.7194,180,0,0.010000
11514,-144.7927,180,0,0.010000,-144.0344,180,0,0.010000,-144.7117,180,0,0.010000,-144.6826,180,0,0.010000,46.9404,41,1,0.000000,-144.6980,180,0,0.010000
11515,-144.8038,180,0,0.010000,-144.0333,180,0,0.010000,27.7133,65,1,0.010000,-144.6793,180,0,0.010000,-144.4331,180,0,0.000000,-144.7313,180,0,0.010000
11516,-144.8196,180,0,0.010000,-144.0288,180,0,0.010000,-144.7236,180,0,0.010000,-144.6832,180,0,0.010000,40.5033,49,1,0.000000,-144.7624,180,0,0.010000
11517,-144.7667,180,0,0.010000,-144.0288,180,0,0.010000,18.8489,76,1,0.010000,-144.6939,180,0,0.010000,47.7523,40,1,0.000000,-144.7862,180,0,0.010000
11518,-144.8053,180,0,0.010000,-144.0288,180,0,0.010000,-144.7514,180,0,0.010000,-144.6733,180,0,0.010000,-144.5481,180,0,0.000000,-144.7679,180,0,0.010000
11519,-144.8523,180,0,0.010000,-144.0373,180,0,0.010000,-144.7127,180,0,0.010000,-144.7212,180,0,0.010000,46.1427,42,1,0.000000,-144.7515,180,0,0.010000
11520,-144.8328,180,0,0.010000,-144.0288,180,0,0.010000,-144.6299,180,0,0.010000,-144.7195,180,0,0.010000,-98.0134,122,0,0.000000,-144.7332,180,0,0.010000
11521,-144.8721,180,0,0.010000,-144.0436,180,0,0.010000,-144.7451,180,0,0.010000,-144.6659,180,0,0.010000,47.7547,40,1,0.000000,-144.7676,180,0,0.010000
11522,-144.9049,180,0,0.010000,-144.0431,180,0,0.010000,-144.7710,180,0,0.010000,-144.7211,180,0,0.010000,18.0772,77,1,0.000000,-144.6766,180,0,0.010000
11523,-144.7864,180,0,0.010000,-144.0362,180,0,0.010000,20.5043,74,1,0.010000,-144.7176,180,0,0.010000,49.3749,38,1,0.000000,-144.7162,180,0,0.010000
11524,-144.6674,180,0,0.010000,-144.0288,180,0,0.010000,-144.7159,180,0,0.010000,-144.6454,180,0,0.010000,53.3831,33,1,0.000000,-144.7303,180,0,0.010000
11525,-144.7977,180,0,0.010000,-144.0288,180,0,0.010000,-144.6797,180,0,0.010000,-144.6903,180,0,0.010000,-144.4758,180,0,0.000000,-144.7128,180,0,0.010000
11526,-144.7759,180,0,0.010000,-144.0288,180,0,0.010000,-144.7595,180,0,0.010000,-144.7375,180,0,0.010000,56.6020,29,1,0.000000,-144.7556,180,0,0.010000
11527,-144.7896,180,0,0.010000,-144.0362,180,0,0.010000,19.7114,75,1,0.010000,-144.6542,180,0,0.010000,40.5094,49,1,0.000000,-144.7317,180,0,0.010000
